Order Item Id,Order Id,Actual_Delayed,Predicted_Delayed,Risk_Probability,Risk_Category
101207,40564,1,0,0.3798,Low Risk
101170,40549,1,0,0.3507,Low Risk
101166,40547,0,0,0.4036,Low Risk
101163,40546,0,0,0.3711,Low Risk
101161,40545,1,0,0.4094,Low Risk
101149,40538,0,0,0.3195,Low Risk
101147,40538,0,0,0.3195,Low Risk
101136,40533,1,1,0.9989,High Risk
101134,40533,1,1,0.9989,High Risk
101131,40531,0,0,0.3456,Low Risk
101124,40530,1,0,0.3372,Low Risk
101121,40529,1,0,0.3888,Low Risk
101107,40524,1,0,0.3564,Low Risk
101085,40510,1,0,0.3192,Low Risk
101058,40498,0,0,0.0,Low Risk
101047,40494,1,0,0.3466,Low Risk
101018,40483,0,0,0.3219,Low Risk
101017,40481,0,0,0.3333,Low Risk
101000,40474,1,0,0.3416,Low Risk
100998,40474,1,0,0.3416,Low Risk
100997,40473,0,0,0.3378,Low Risk
100996,40473,0,0,0.3378,Low Risk
100942,40450,1,0,0.309,Low Risk
100925,40437,0,0,0.3222,Low Risk
100908,40433,0,0,0.3315,Low Risk
100890,40426,0,1,0.7625,High Risk
100851,40411,0,0,0.3973,Low Risk
100846,40410,1,1,0.7929,High Risk
100844,40409,1,1,0.728,Medium Risk
100838,40407,1,1,1.0,High Risk
100830,40404,1,0,0.3727,Low Risk
100805,40394,0,0,0.0,Low Risk
100803,40392,1,1,0.9989,High Risk
100792,40387,0,0,0.3532,Low Risk
100764,40380,1,0,0.3468,Low Risk
100738,40371,0,0,0.355,Low Risk
100734,40370,1,0,0.3363,Low Risk
100711,40358,1,1,0.7608,High Risk
100689,40351,0,1,0.7189,Medium Risk
100679,40348,0,0,0.317,Low Risk
100674,40347,0,0,0.2875,Low Risk
100644,40334,1,1,0.7737,High Risk
100642,40332,0,0,0.3677,Low Risk
100636,40330,1,0,0.3292,Low Risk
100625,40326,0,0,0.3504,Low Risk
100616,40323,1,1,0.7737,High Risk
100615,40323,1,1,0.7737,High Risk
100603,40319,1,1,0.7717,High Risk
100595,40317,0,0,0.3473,Low Risk
100591,40315,1,0,0.309,Low Risk
100575,40307,0,0,0.0,Low Risk
100573,40306,0,0,0.0,Low Risk
100566,40303,0,0,0.3363,Low Risk
100541,40298,1,1,0.796,High Risk
100487,40275,1,0,0.4045,Low Risk
100476,40272,1,1,0.9961,High Risk
100452,40261,0,0,0.3343,Low Risk
100432,40251,0,0,0.0,Low Risk
100421,40245,1,0,0.3316,Low Risk
100404,40241,1,1,0.9987,High Risk
100401,40237,0,0,0.3258,Low Risk
100389,40231,0,1,0.7054,Medium Risk
100375,40226,0,0,0.3401,Low Risk
100359,40220,1,0,0.3345,Low Risk
100355,40213,0,0,0.3204,Low Risk
100340,40208,0,0,0.3871,Low Risk
100307,40193,0,0,0.3263,Low Risk
100292,40187,1,1,0.7555,High Risk
100290,40186,0,0,0.3455,Low Risk
100276,40179,1,0,0.3568,Low Risk
100274,40178,0,0,0.3257,Low Risk
100248,40170,0,0,0.0,Low Risk
100243,40169,0,0,0.0,Low Risk
100237,40166,0,0,0.3322,Low Risk
100224,40163,0,0,0.3439,Low Risk
100216,40160,1,0,0.3536,Low Risk
100215,40160,1,0,0.3536,Low Risk
100202,40156,0,0,0.3802,Low Risk
100198,40155,1,0,0.4028,Low Risk
100161,40140,1,0,0.4265,Low Risk
100148,40137,0,0,0.3333,Low Risk
100111,40119,1,0,0.3451,Low Risk
100087,40112,0,0,0.3479,Low Risk
100078,40107,0,0,0.3088,Low Risk
100060,40097,0,0,0.3253,Low Risk
100056,40094,1,0,0.3283,Low Risk
100054,40093,0,0,0.3543,Low Risk
100049,40090,0,0,0.0,Low Risk
100018,40079,1,0,0.3502,Low Risk
99998,40071,1,1,0.9971,High Risk
99965,40061,0,1,0.747,Medium Risk
99933,40048,0,0,0.3573,Low Risk
99930,40047,0,0,0.3556,Low Risk
99928,40045,1,0,0.3627,Low Risk
99919,40041,1,1,0.9983,High Risk
99915,40041,1,1,0.9983,High Risk
99905,40037,1,1,0.7564,High Risk
99884,40029,1,0,0.3385,Low Risk
99870,40024,1,0,0.3777,Low Risk
99868,40023,0,0,0.3315,Low Risk
99864,40022,0,0,0.2999,Low Risk
99862,40020,1,0,0.3505,Low Risk
99848,40012,1,1,0.7542,High Risk
99845,40011,0,1,0.7274,Medium Risk
99832,40006,0,0,0.2816,Low Risk
99820,40003,1,1,0.7509,High Risk
99792,39993,0,0,0.3263,Low Risk
99763,39984,1,0,0.3556,Low Risk
99755,39981,0,0,0.3589,Low Risk
99747,39977,0,0,0.3386,Low Risk
99734,39974,1,1,0.9983,High Risk
99719,39969,1,1,0.9987,High Risk
99706,39964,1,1,0.7521,High Risk
99702,39961,0,0,0.3322,Low Risk
99695,39958,0,0,0.3439,Low Risk
99674,39948,1,1,0.762,High Risk
99668,39947,1,1,0.7382,Medium Risk
99667,39947,1,1,0.7382,Medium Risk
99650,39943,0,0,0.3904,Low Risk
99641,39939,1,1,0.7723,High Risk
99638,39937,0,0,0.0,Low Risk
99632,39935,0,0,0.0,Low Risk
99624,39933,1,1,0.9989,High Risk
99607,39927,0,0,0.3138,Low Risk
99584,39918,0,0,0.3346,Low Risk
99580,39917,0,0,0.3366,Low Risk
99577,39916,0,0,0.3492,Low Risk
99546,39903,0,0,0.3406,Low Risk
99526,39894,1,0,0.3407,Low Risk
99507,39885,1,1,0.7429,Medium Risk
99499,39883,0,0,0.3349,Low Risk
99492,39880,1,0,0.326,Low Risk
99480,39877,0,0,0.3204,Low Risk
99459,39871,0,0,0.2809,Low Risk
99453,39869,1,0,0.4494,Low Risk
99450,39864,1,0,0.4094,Low Risk
99449,39864,1,0,0.4094,Low Risk
99436,39856,0,0,0.3413,Low Risk
99383,39828,1,1,0.728,Medium Risk
99379,39826,1,1,0.9976,High Risk
99370,39823,0,0,0.3367,Low Risk
99352,39817,1,1,0.9972,High Risk
99341,39812,0,0,0.3469,Low Risk
99339,39810,1,1,0.9985,High Risk
99338,39810,1,1,0.9985,High Risk
99331,39807,1,1,0.9972,High Risk
99330,39807,1,1,0.9972,High Risk
99329,39807,1,1,0.9972,High Risk
99326,39806,0,1,0.7228,Medium Risk
99325,39806,0,1,0.7228,Medium Risk
99300,39796,0,1,0.692,Medium Risk
99299,39796,0,1,0.692,Medium Risk
99294,39794,1,1,1.0,High Risk
99287,39792,1,1,1.0,High Risk
99266,39785,1,0,0.3442,Low Risk
99243,39775,1,0,0.3642,Low Risk
99242,39773,0,0,0.3471,Low Risk
99236,39770,1,0,0.3473,Low Risk
99221,39766,0,0,0.3345,Low Risk
99206,39756,1,1,0.9972,High Risk
99197,39754,1,0,0.3338,Low Risk
99185,39752,1,1,0.9987,High Risk
99170,39747,0,0,0.3347,Low Risk
99146,39741,1,1,0.9957,High Risk
99132,39736,0,1,0.722,Medium Risk
99065,39713,1,1,1.0,High Risk
99062,39711,1,1,0.9989,High Risk
99059,39710,1,1,0.9961,High Risk
99045,39699,1,0,0.3605,Low Risk
99026,39689,1,0,0.3761,Low Risk
99020,39685,1,1,0.9972,High Risk
99009,39680,1,0,0.3554,Low Risk
98991,39668,1,1,0.7207,Medium Risk
98987,39667,1,1,0.7285,Medium Risk
98968,39655,1,1,0.76,High Risk
98963,39654,1,1,0.9989,High Risk
98939,39638,1,1,0.9989,High Risk
98938,39637,1,1,1.0,High Risk
98930,39632,0,0,0.3275,Low Risk
98919,39628,1,1,0.7623,High Risk
98882,39618,0,0,0.3367,Low Risk
98838,39599,1,1,0.9972,High Risk
98817,39588,1,1,0.9989,High Risk
98815,39586,1,1,1.0,High Risk
98805,39584,1,1,1.0,High Risk
98798,39583,0,0,0.3138,Low Risk
98757,39564,1,0,0.3413,Low Risk
98723,39548,0,0,0.3714,Low Risk
98719,39548,0,0,0.3714,Low Risk
98692,39533,0,0,0.3324,Low Risk
98682,39529,1,0,0.3598,Low Risk
98675,39525,0,0,0.0,Low Risk
98669,39523,0,0,0.0,Low Risk
98667,39522,0,0,0.386,Low Risk
98657,39517,1,1,0.7378,Medium Risk
98651,39514,1,0,0.3207,Low Risk
98606,39502,1,1,0.7845,High Risk
98603,39501,0,1,0.7774,High Risk
98599,39500,1,1,0.7744,High Risk
98598,39499,1,0,0.3563,Low Risk
98590,39495,1,0,0.3521,Low Risk
98582,39492,0,0,0.3231,Low Risk
98558,39483,1,1,0.9987,High Risk
98552,39480,1,1,0.9987,High Risk
98549,39478,1,1,0.9987,High Risk
98539,39471,0,0,0.3309,Low Risk
98536,39469,1,0,0.407,Low Risk
98533,39468,1,1,0.7658,High Risk
98474,39441,0,0,0.3449,Low Risk
98473,39441,0,0,0.3449,Low Risk
98422,39422,1,1,0.9987,High Risk
98385,39405,1,1,0.9987,High Risk
98376,39401,1,1,0.9987,High Risk
98375,39401,1,1,0.9987,High Risk
98364,39398,0,0,0.3461,Low Risk
98363,39397,1,1,0.9972,High Risk
98348,39390,1,0,0.4096,Low Risk
98334,39385,1,1,0.9977,High Risk
98333,39385,1,1,0.9977,High Risk
98315,39378,0,0,0.3707,Low Risk
98310,39375,1,0,0.3982,Low Risk
98293,39370,1,1,0.7364,Medium Risk
98286,39368,1,1,0.7933,High Risk
98278,39366,0,1,0.784,High Risk
98267,39362,0,0,0.0,Low Risk
98265,39359,1,1,0.7641,High Risk
98256,39356,0,0,0.3191,Low Risk
98254,39355,1,1,0.9983,High Risk
98241,39351,0,0,0.3125,Low Risk
98225,39346,0,0,0.3316,Low Risk
98185,39330,1,0,0.3956,Low Risk
98173,39327,1,1,0.9987,High Risk
98135,39308,0,0,0.3636,Low Risk
98131,39306,0,0,0.3357,Low Risk
98127,39306,0,0,0.3357,Low Risk
98093,39289,1,1,0.7892,High Risk
98092,39288,1,1,0.7974,High Risk
98090,39288,1,1,0.7974,High Risk
98075,39284,0,0,0.0,Low Risk
98060,39279,0,0,0.0,Low Risk
98045,39273,0,0,0.3471,Low Risk
98044,39272,0,0,0.3675,Low Risk
98037,39270,1,0,0.3631,Low Risk
98030,39266,0,0,0.3208,Low Risk
98028,39265,1,0,0.358,Low Risk
98022,39264,1,0,0.3447,Low Risk
98011,39260,1,0,0.3207,Low Risk
97998,39257,1,1,0.9972,High Risk
97989,39254,1,0,0.3793,Low Risk
97984,39253,0,0,0.3216,Low Risk
97979,39250,1,0,0.3339,Low Risk
97968,39247,0,0,0.3349,Low Risk
97960,39245,1,0,0.3941,Low Risk
97959,39243,0,0,0.3029,Low Risk
97938,39236,1,1,0.9954,High Risk
97936,39233,1,1,0.9959,High Risk
97928,39229,1,1,0.7732,High Risk
97924,39226,0,0,0.3404,Low Risk
97921,39225,1,0,0.3615,Low Risk
97920,39224,1,0,0.3615,Low Risk
97901,39218,0,0,0.3272,Low Risk
97875,39210,1,0,0.3614,Low Risk
97874,39209,1,0,0.329,Low Risk
97873,39209,1,0,0.329,Low Risk
97869,39206,0,0,0.3306,Low Risk
97862,39203,0,0,0.3296,Low Risk
97835,39195,1,0,0.3945,Low Risk
97829,39193,0,0,0.3428,Low Risk
97823,39191,0,0,0.3533,Low Risk
97813,39186,0,0,0.0,Low Risk
97806,39183,0,0,0.0,Low Risk
97805,39183,0,0,0.0,Low Risk
97803,39182,0,0,0.0,Low Risk
97781,39171,0,0,0.3469,Low Risk
97778,39171,0,0,0.3469,Low Risk
97776,39170,1,0,0.3681,Low Risk
97773,39169,1,1,0.7874,High Risk
97759,39164,1,0,0.3452,Low Risk
97755,39163,1,1,0.9959,High Risk
97753,39163,1,1,0.9959,High Risk
97747,39161,1,1,0.9954,High Risk
97740,39159,1,1,0.7861,High Risk
97727,39155,1,0,0.3896,Low Risk
97722,39150,1,1,0.9983,High Risk
97683,39137,0,0,0.0,Low Risk
97674,39130,1,1,1.0,High Risk
97668,39127,0,0,0.3527,Low Risk
97667,39127,0,0,0.3527,Low Risk
97660,39124,1,1,0.9972,High Risk
97655,39122,1,1,0.767,High Risk
97652,39121,0,0,0.3758,Low Risk
97647,39118,1,1,0.7561,High Risk
97623,39107,1,1,0.9992,High Risk
97613,39102,0,0,0.3407,Low Risk
97609,39101,0,0,0.3407,Low Risk
97602,39100,1,0,0.4046,Low Risk
97592,39096,0,0,0.3488,Low Risk
97584,39094,1,0,0.3488,Low Risk
97578,39091,1,1,0.9989,High Risk
97574,39091,1,1,0.9989,High Risk
97570,39087,0,0,0.3548,Low Risk
97549,39080,1,0,0.3478,Low Risk
97529,39072,0,0,0.0,Low Risk
97526,39071,0,0,0.0,Low Risk
97525,39071,0,0,0.0,Low Risk
97500,39062,1,1,0.7518,High Risk
97486,39056,1,1,0.9961,High Risk
97468,39050,0,0,0.0,Low Risk
97457,39042,0,0,0.3444,Low Risk
97453,39039,1,0,0.3536,Low Risk
97412,39021,1,1,1.0,High Risk
97407,39020,1,0,0.3583,Low Risk
97403,39016,0,0,0.3358,Low Risk
97396,39012,0,0,0.3337,Low Risk
97389,39008,1,1,0.7333,Medium Risk
97372,39004,0,0,0.0,Low Risk
97357,39001,0,0,0.0,Low Risk
97355,39000,0,0,0.0,Low Risk
97346,38996,0,0,0.3549,Low Risk
97299,38974,1,0,0.4333,Low Risk
97298,38972,0,0,0.3263,Low Risk
97295,38972,0,0,0.3263,Low Risk
97293,38970,1,0,0.3412,Low Risk
97291,38970,1,0,0.3412,Low Risk
97252,38955,1,0,0.3634,Low Risk
97248,38953,0,0,0.3565,Low Risk
97226,38943,1,1,0.9985,High Risk
97211,38936,0,1,0.7482,Medium Risk
97210,38936,0,1,0.7482,Medium Risk
97182,38925,1,1,0.9972,High Risk
97164,38918,0,0,0.3408,Low Risk
97137,38909,1,0,0.4515,Low Risk
97132,38906,0,1,0.7608,High Risk
97131,38906,0,1,0.7608,High Risk
97129,38906,0,1,0.7608,High Risk
97124,38904,1,1,0.7617,High Risk
97119,38902,0,0,0.3358,Low Risk
97108,38896,0,0,0.3323,Low Risk
97096,38892,0,0,0.333,Low Risk
97074,38882,0,0,0.349,Low Risk
97067,38879,1,1,0.7711,High Risk
97057,38875,1,0,0.3554,Low Risk
97037,38866,0,0,0.3248,Low Risk
97033,38866,0,0,0.3248,Low Risk
97032,38865,1,0,0.3247,Low Risk
97014,38855,1,0,0.3536,Low Risk
97013,38855,1,0,0.3536,Low Risk
96988,38849,1,0,0.3533,Low Risk
96969,38840,1,0,0.3321,Low Risk
96967,38840,1,0,0.3321,Low Risk
96899,38807,0,0,0.3469,Low Risk
96891,38804,1,0,0.3199,Low Risk
96856,38794,1,0,0.3304,Low Risk
96855,38794,1,0,0.3304,Low Risk
96843,38786,0,0,0.3332,Low Risk
96836,38784,1,0,0.3459,Low Risk
16660,6668,0,0,0.3657,Low Risk
16642,6663,1,1,0.7844,High Risk
16634,6660,1,0,0.3819,Low Risk
16633,6659,1,0,0.3984,Low Risk
16622,6657,1,1,0.8025,High Risk
16620,6656,0,0,0.3674,Low Risk
16605,6646,1,1,0.9987,High Risk
16595,6643,1,1,1.0,High Risk
16594,6643,1,1,1.0,High Risk
16586,6641,1,1,0.9989,High Risk
16578,6636,0,0,0.3611,Low Risk
16576,6635,1,1,0.9989,High Risk
16575,6635,1,1,0.9989,High Risk
16558,6627,0,0,0.355,Low Risk
16555,6627,0,0,0.355,Low Risk
16552,6626,0,1,0.6438,Medium Risk
16546,6623,1,1,0.7578,High Risk
16539,6619,1,0,0.3469,Low Risk
16532,6616,0,0,0.4057,Low Risk
16528,6616,0,0,0.4057,Low Risk
16517,6613,0,0,0.3231,Low Risk
16509,6610,1,0,0.3587,Low Risk
16508,6610,1,0,0.3587,Low Risk
16503,6609,1,0,0.3718,Low Risk
16498,6606,0,0,0.3521,Low Risk
16457,6587,1,1,0.741,Medium Risk
16440,6582,0,0,0.0,Low Risk
16430,6579,0,0,0.0,Low Risk
16425,6576,0,0,0.2745,Low Risk
16423,6573,0,0,0.3588,Low Risk
16418,6572,1,1,1.0,High Risk
16412,6566,0,0,0.3544,Low Risk
16404,6561,0,1,0.7548,High Risk
16401,6561,0,1,0.7548,High Risk
16358,6543,1,1,0.7629,High Risk
16338,6535,1,1,0.9972,High Risk
16313,6525,1,0,0.3457,Low Risk
16299,6518,1,1,0.9963,High Risk
16297,6518,1,1,0.9963,High Risk
16273,6508,0,0,0.2745,Low Risk
16267,6505,1,0,0.3636,Low Risk
16265,6504,1,0,0.3923,Low Risk
16258,6503,0,0,0.3479,Low Risk
16242,6486,0,0,0.3436,Low Risk
16237,6483,1,1,0.9985,High Risk
16202,6471,0,0,0.2967,Low Risk
16195,6469,1,0,0.3831,Low Risk
16192,6467,0,0,0.377,Low Risk
16189,6467,0,0,0.377,Low Risk
16188,6467,0,0,0.377,Low Risk
16168,6460,1,1,0.799,High Risk
16165,6458,0,0,0.0,Low Risk
16142,6448,0,0,0.3446,Low Risk
16138,6447,1,1,0.7972,High Risk
16128,6443,0,0,0.2215,Low Risk
16122,6442,0,0,0.3609,Low Risk
16106,6437,1,1,0.7972,High Risk
16105,6437,1,1,0.7972,High Risk
16092,6431,0,1,0.7586,High Risk
16089,6430,1,0,0.3935,Low Risk
16088,6430,1,0,0.3935,Low Risk
16083,6425,1,0,0.3736,Low Risk
16082,6425,1,0,0.3736,Low Risk
16079,6421,0,0,0.3653,Low Risk
16070,6418,0,0,0.387,Low Risk
16047,6408,1,1,0.7342,Medium Risk
16041,6407,0,0,0.3638,Low Risk
16029,6402,0,0,0.0,Low Risk
16026,6401,0,0,0.3369,Low Risk
16008,6395,1,1,0.7867,High Risk
15977,6380,1,1,0.9975,High Risk
15968,6375,1,0,0.3739,Low Risk
15966,6375,1,0,0.3739,Low Risk
15953,6370,1,0,0.4044,Low Risk
15925,6359,1,0,0.3276,Low Risk
15909,6354,1,1,0.9985,High Risk
15893,6348,1,1,0.7535,High Risk
15873,6342,0,0,0.3573,Low Risk
15865,6340,1,0,0.3607,Low Risk
15864,6338,0,0,0.3958,Low Risk
15859,6336,0,0,0.4026,Low Risk
15853,6334,1,0,0.3612,Low Risk
15843,6331,0,0,0.3232,Low Risk
15835,6327,0,0,0.368,Low Risk
15825,6324,1,1,0.7382,Medium Risk
15815,6319,1,0,0.3718,Low Risk
15806,6316,0,0,0.411,Low Risk
15795,6312,0,0,0.3674,Low Risk
15791,6310,1,1,0.7701,High Risk
15790,6310,1,1,0.7701,High Risk
15787,6308,1,1,0.8004,High Risk
15764,6300,1,1,0.7972,High Risk
15719,6281,0,0,0.3549,Low Risk
15716,6280,1,0,0.4036,Low Risk
15714,6279,1,0,0.3649,Low Risk
15711,6278,0,0,0.3214,Low Risk
15678,6267,0,0,0.3587,Low Risk
15665,6261,1,1,0.9987,High Risk
15645,6253,0,0,0.3591,Low Risk
15633,6245,1,0,0.3825,Low Risk
15625,6241,0,0,0.3091,Low Risk
15620,6238,1,1,0.8036,High Risk
15607,6233,1,1,0.751,High Risk
15570,6222,0,0,0.3546,Low Risk
15563,6220,1,0,0.3553,Low Risk
15556,6217,0,0,0.355,Low Risk
15547,6214,1,1,1.0,High Risk
15546,6214,1,1,1.0,High Risk
15544,6214,1,1,1.0,High Risk
15535,6211,0,0,0.4115,Low Risk
15522,6207,0,0,0.3629,Low Risk
15501,6199,1,0,0.3953,Low Risk
15489,6195,1,0,0.367,Low Risk
15482,6193,0,0,0.3702,Low Risk
15468,6186,0,0,0.3677,Low Risk
15431,6173,0,0,0.383,Low Risk
15412,6166,0,0,0.3018,Low Risk
15411,6166,0,0,0.3018,Low Risk
15397,6162,0,0,0.3328,Low Risk
15363,6141,0,0,0.387,Low Risk
15328,6131,0,0,0.3856,Low Risk
15298,6121,0,1,0.7295,Medium Risk
15282,6117,0,0,0.3688,Low Risk
15236,6098,0,0,0.3395,Low Risk
15235,6098,0,0,0.3395,Low Risk
15226,6095,1,1,0.7462,Medium Risk
15207,6090,1,0,0.3412,Low Risk
15206,6090,1,0,0.3412,Low Risk
15201,6088,0,0,0.3706,Low Risk
15195,6086,0,0,0.3652,Low Risk
15177,6081,0,0,0.3204,Low Risk
15176,6079,1,1,1.0,High Risk
15167,6077,1,1,1.0,High Risk
15132,6062,0,0,0.4199,Low Risk
15096,6053,0,0,0.3869,Low Risk
15081,6048,0,0,0.3658,Low Risk
15079,6048,0,0,0.3658,Low Risk
15062,6040,0,0,0.0,Low Risk
15060,6040,0,0,0.0,Low Risk
15053,6037,0,0,0.3534,Low Risk
15046,6036,0,0,0.4116,Low Risk
15029,6031,0,0,0.3931,Low Risk
15015,6026,1,1,0.9994,High Risk
15011,6025,1,1,0.9994,High Risk
15009,6024,1,1,0.793,High Risk
15006,6022,1,1,0.9994,High Risk
14999,6019,1,0,0.4399,Low Risk
14994,6017,0,0,0.3475,Low Risk
14990,6016,0,0,0.3222,Low Risk
14982,6014,1,0,0.3509,Low Risk
14975,6012,0,0,0.3722,Low Risk
14957,6005,0,0,0.0,Low Risk
14955,6005,0,0,0.0,Low Risk
14938,5999,1,1,0.7889,High Risk
14928,5995,1,1,1.0,High Risk
14924,5994,1,1,0.7557,High Risk
14910,5988,1,1,0.9991,High Risk
14896,5984,1,0,0.3342,Low Risk
14892,5983,0,0,0.3534,Low Risk
14885,5977,0,0,0.3561,Low Risk
14859,5967,1,1,0.9991,High Risk
14838,5961,0,0,0.3867,Low Risk
14826,5958,1,1,0.7605,High Risk
14814,5951,0,0,0.355,Low Risk
14802,5948,1,1,1.0,High Risk
14798,5947,1,1,1.0,High Risk
14793,5945,1,1,1.0,High Risk
14790,5944,0,0,0.0,Low Risk
14779,5940,1,0,0.3676,Low Risk
14775,5939,1,0,0.3579,Low Risk
14679,5899,1,0,0.4116,Low Risk
14670,5897,1,1,1.0,High Risk
14660,5894,1,0,0.4796,Low Risk
14656,5893,0,0,0.3858,Low Risk
14654,5892,0,0,0.3545,Low Risk
14648,5890,1,1,0.7849,High Risk
14643,5886,0,0,0.3617,Low Risk
14621,5877,1,1,0.7762,High Risk
14580,5860,1,0,0.3906,Low Risk
14534,5839,1,0,0.4059,Low Risk
14530,5838,1,1,0.7506,High Risk
14521,5834,1,0,0.3668,Low Risk
14516,5830,1,1,0.9991,High Risk
14507,5826,0,0,0.2052,Low Risk
14504,5826,0,0,0.2052,Low Risk
14502,5825,1,0,0.3662,Low Risk
14489,5820,1,1,0.7644,High Risk
14473,5812,0,0,0.3654,Low Risk
14470,5812,0,0,0.3654,Low Risk
14463,5810,1,0,0.4055,Low Risk
14458,5809,1,0,0.3487,Low Risk
14457,5807,0,0,0.4006,Low Risk
14446,5803,1,1,0.7696,High Risk
14439,5799,1,0,0.3512,Low Risk
14425,5794,1,0,0.3719,Low Risk
14420,5792,0,0,0.3593,Low Risk
14418,5791,0,0,0.3777,Low Risk
14405,5786,0,0,0.3024,Low Risk
14403,5785,1,0,0.3763,Low Risk
14393,5781,0,0,0.3858,Low Risk
14387,5780,1,0,0.3858,Low Risk
14379,5776,0,1,0.7481,Medium Risk
14367,5771,0,1,0.7947,High Risk
14366,5771,0,1,0.7947,High Risk
14353,5766,0,0,0.0,Low Risk
14337,5758,1,1,0.8085,High Risk
14335,5758,1,1,0.8085,High Risk
14309,5747,1,1,0.9994,High Risk
14298,5743,0,0,0.3414,Low Risk
14293,5742,0,0,0.3414,Low Risk
14289,5740,1,0,0.4006,Low Risk
14288,5739,1,0,0.3773,Low Risk
14269,5732,0,0,0.0,Low Risk
14260,5724,1,0,0.3674,Low Risk
14257,5722,0,0,0.3976,Low Risk
14238,5716,0,0,0.3851,Low Risk
14227,5712,0,0,0.3613,Low Risk
14222,5710,1,0,0.3619,Low Risk
14205,5704,1,1,0.8035,High Risk
14203,5703,0,0,0.4059,Low Risk
14202,5703,0,0,0.4059,Low Risk
14187,5696,0,1,0.7151,Medium Risk
14180,5694,1,0,0.3693,Low Risk
14166,5686,1,1,0.9982,High Risk
14165,5686,1,1,0.9982,High Risk
14159,5681,0,1,0.7509,High Risk
14151,5677,1,1,0.7828,High Risk
14143,5674,1,0,0.3654,Low Risk
14131,5670,1,0,0.4006,Low Risk
14129,5669,1,0,0.3516,Low Risk
14109,5660,1,0,0.3761,Low Risk
14102,5657,1,1,0.9968,High Risk
14084,5648,1,1,0.7604,High Risk
14082,5647,1,1,0.7822,High Risk
14045,5635,1,0,0.4897,Low Risk
14018,5624,1,1,0.507,Medium Risk
14017,5621,0,0,0.3432,Low Risk
13995,5612,0,0,0.3617,Low Risk
13990,5610,1,1,0.7386,Medium Risk
13987,5609,1,0,0.3225,Low Risk
13984,5608,0,0,0.3594,Low Risk
13976,5605,1,1,0.7905,High Risk
13969,5603,1,1,0.9987,High Risk
13967,5603,1,1,0.9987,High Risk
13953,5594,1,0,0.3734,Low Risk
13946,5591,1,1,0.9974,High Risk
13935,5587,0,0,0.0,Low Risk
13915,5580,1,0,0.4015,Low Risk
13902,5574,1,0,0.3331,Low Risk
13884,5566,0,0,0.3681,Low Risk
13877,5565,1,0,0.4073,Low Risk
13869,5561,0,0,0.3231,Low Risk
13858,5555,0,0,0.0089,Low Risk
13847,5549,1,0,0.3669,Low Risk
13845,5548,0,0,0.3263,Low Risk
13798,5529,1,0,0.387,Low Risk
13782,5522,0,0,0.3592,Low Risk
13775,5520,1,1,0.9983,High Risk
13771,5517,0,0,0.3329,Low Risk
13693,5488,1,1,0.9944,High Risk
13690,5487,1,1,1.0,High Risk
13676,5481,0,0,0.0,Low Risk
13671,5480,1,0,0.3543,Low Risk
13647,5471,1,1,0.9985,High Risk
13636,5465,1,0,0.3513,Low Risk
13617,5455,1,0,0.372,Low Risk
13584,5446,0,0,0.3619,Low Risk
13545,5426,0,1,0.7878,High Risk
13505,5413,0,0,0.3486,Low Risk
13481,5402,0,0,0.3594,Low Risk
13462,5397,1,1,0.9985,High Risk
13437,5387,0,0,0.3509,Low Risk
13425,5382,0,0,0.3683,Low Risk
13416,5376,0,0,0.3856,Low Risk
13408,5371,1,1,0.9991,High Risk
13403,5368,0,0,0.3421,Low Risk
13384,5357,1,1,0.9987,High Risk
13369,5348,0,0,0.3963,Low Risk
13331,5333,0,0,0.0,Low Risk
13286,5317,0,0,0.348,Low Risk
13281,5315,1,0,0.3694,Low Risk
13279,5315,1,0,0.3694,Low Risk
13269,5312,0,0,0.3102,Low Risk
13247,5302,1,1,0.9987,High Risk
13238,5299,1,1,0.7222,Medium Risk
13204,5287,0,0,0.3183,Low Risk
13201,5285,1,0,0.3231,Low Risk
13197,5283,0,0,0.3201,Low Risk
13168,5273,0,0,0.3554,Low Risk
13158,5268,0,0,0.3412,Low Risk
13135,5260,1,1,0.7569,High Risk
13119,5254,1,1,0.7728,High Risk
13117,5252,1,1,1.0,High Risk
13113,5251,0,0,0.3734,Low Risk
13107,5249,1,0,0.401,Low Risk
13105,5247,0,0,0.36,Low Risk
13086,5242,0,0,0.3893,Low Risk
13072,5237,0,0,0.3259,Low Risk
13060,5229,1,0,0.3977,Low Risk
13043,5221,0,0,0.3567,Low Risk
13042,5221,0,0,0.3567,Low Risk
13041,5221,0,0,0.3567,Low Risk
13022,5214,1,0,0.3942,Low Risk
13016,5212,0,0,0.3632,Low Risk
13000,5204,1,0,0.4181,Low Risk
12999,5203,0,0,0.3675,Low Risk
12977,5196,1,1,0.998,High Risk
12942,5183,1,1,0.7757,High Risk
12941,5182,1,1,0.763,High Risk
12930,5175,1,0,0.4233,Low Risk
12923,5173,1,1,0.7948,High Risk
12914,5168,1,1,1.0,High Risk
12907,5165,1,1,0.9991,High Risk
12868,5152,0,0,0.4103,Low Risk
12861,5149,1,0,0.4164,Low Risk
12856,5147,0,0,0.3324,Low Risk
12836,5138,0,0,0.2848,Low Risk
12791,5117,1,1,0.7886,High Risk
12781,5112,0,0,0.401,Low Risk
12774,5111,0,0,0.4083,Low Risk
12769,5109,1,0,0.3506,Low Risk
